id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,vacinado,castrado,pelagem,cor,temperamento,alimentacao,visitas_vet_ult_ano,gosta_caixa,score_saude_0a100
G04887,T2375894099,2025-09-03,M,13,5.8,56,False,True,curta,preto,caçador,ração seca,5,True,55
G04888,T2209302219,2025-01-13,M,2,4.8,73,True,False,curta,laranja,carinhoso,ração seca,2,True,86
G04889,T8218232922,2025-02-08,F,2,5.1,78,True,True,longa,preto,caçador,mista,2,True,87
G04890,T1903560810,2025-10-17,F,15,3.8,18,True,True,curta,siamês,calmo,mista,2,True,52
G04891,T2585244692,2025-08-01,M,7,4.8,48,True,True,curta,tricolor,carinhoso,ração seca,0,True,75
G04892,T3798653589,2025-06-28,M,4,4.0,57,False,True,média,tricolor,caçador,ração seca,0,True,81
G04893,T5193866376,2025-03-21,M,2,5.5,87,True,True,curta,laranja,carinhoso,ração úmida,0,True,91
G04894,T2418504837,2025-02-24,M,18,6.3,22,True,False,curta,preto,caçador,ração seca,7,True,39
G04895,T1014946369,2025-06-20,M,10,6.6,56,True,False,curta,tigrado,caçador,ração seca,0,False,70
G04896,T2030770661,2025-05-11,M,2,5.1,70,True,True,curta,siamês,brincalhão,ração seca,2,True,86
G04897,T9668901011,2025-07-14,M,1,5.2,69,False,True,média,preto,brincalhão,ração seca,0,True,88
G04898,T7702859403,2025-03-02,M,2,5.0,53,True,True,longa,preto,arisco,mista,0,True,86
G04899,T7142459535,2025-03-26,F,3,4.6,45,False,True,média,laranja,brincalhão,mista,2,True,78
G04900,T2473761738,2025-02-11,F,1,4.1,69,True,True,curta,cinza,carinhoso,ração seca,3,True,86
G04901,T4341273733,2025-06-04,M,3,5.2,64,False,True,média,branco,arisco,ração seca,3,True,79
G04902,T2244961631,2025-04-11,M,1,6.2,63,False,True,curta,laranja,arisco,ração seca,2,True,84
G04903,T9123421568,2025-03-23,M,4,5.0,67,False,False,curta,branco,arisco,ração úmida,2,True,79
G04904,T5165194290,2025-07-20,F,6,4.4,83,False,True,curta,tigrado,brincalhão,ração seca,2,True,77
G04905,T9959180253,2025-07-01,F,6,4.6,77,True,True,curta,tricolor,carinhoso,ração seca,0,True,82
G04906,T1917047415,2025-03-18,F,12,4.7,42,False,True,curta,siamês,caçador,ração seca,4,True,56
G04907,T7115743082,2025-09-13,F,3,4.4,68,True,True,curta,tricolor,brincalhão,ração úmida,4,True,80
G04908,T5228207993,2025-05-06,F,13,4.7,47,True,True,curta,laranja,arisco,ração úmida,4,True,57
G04909,T9978220335,2025-05-05,M,14,6.2,39,False,True,longa,siamês,carinhoso,mista,3,False,53
G04910,T3642343819,2025-06-24,M,16,6.2,39,True,False,média,laranja,calmo,ração seca,1,True,54
G04911,T7297364204,2025-02-20,M,2,6.3,73,True,True,curta,preto,calmo,ração seca,1,True,87
G04912,T3168735175,2025-06-03,F,3,4.2,68,True,True,curta,tigrado,caçador,ração úmida,3,True,82
G04913,T1163444895,2025-08-01,M,8,5.4,45,True,True,curta,siamês,carinhoso,mista,3,True,68
G04914,T1260995528,2025-02-16,F,2,4.3,74,True,False,curta,preto,carinhoso,ração seca,1,True,88
G04915,T2210969875,2025-07-26,F,1,4.2,46,False,True,curta,tricolor,brincalhão,ração seca,0,True,85
G04916,T9850753683,2025-01-15,F,1,4.9,76,True,False,curta,tigrado,caçador,ração seca,0,True,91
G04917,T5046694195,2025-08-09,F,8,3.4,28,False,True,curta,branco,caçador,ração seca,1,False,67
G04918,T7797971555,2025-01-13,F,11,5.1,48,True,True,curta,cinza,brincalhão,mista,3,True,63
G04919,T8177597521,2025-03-05,F,3,5.6,55,False,False,curta,branco,caçador,ração seca,0,True,82
G04920,T2240141823,2025-05-08,F,15,5.8,49,False,True,longa,branco,arisco,mista,3,True,53
G04921,T8929324467,2025-08-13,M,11,6.2,46,False,True,média,branco,carinhoso,ração seca,3,True,60
G04922,T9803839876,2025-09-20,F,1,4.7,73,True,True,curta,branco,arisco,mista,1,False,89
G04923,T1953076633,2025-06-21,F,5,3.9,66,False,True,curta,siamês,arisco,ração seca,2,True,77
G04924,T8662011844,2025-02-17,F,1,3.5,62,True,False,curta,preto,calmo,ração seca,1,False,88
G04925,T6904664911,2025-05-22,F,14,4.3,50,True,True,curta,cinza,arisco,ração seca,2,True,58
G04926,T8742536975,2025-10-15,M,10,4.5,56,True,True,longa,cinza,calmo,ração úmida,3,True,66
G04927,T1322584762,2025-02-02,F,9,5.3,44,False,True,curta,branco,carinhoso,ração seca,2,True,66
G04928,T2615428651,2025-09-19,M,9,6.3,38,False,False,longa,tigrado,caçador,ração úmida,3,True,63
G04929,T2385672243,2025-05-21,F,3,4.5,62,True,False,média,cinza,arisco,ração úmida,2,True,82
G04930,T9785155516,2025-01-02,F,15,5.4,32,True,True,curta,tricolor,brincalhão,ração seca,6,True,48
G04931,T8492763564,2025-09-11,F,14,5.0,23,True,True,curta,branco,caçador,ração seca,2,True,54
G04932,T1825513111,2025-01-10,M,10,5.7,42,True,True,curta,cinza,calmo,ração seca,1,True,67
G04933,T4851128923,2025-05-15,F,6,2.9,51,True,False,curta,tricolor,caçador,ração seca,3,False,73
G04934,T9114776682,2025-03-13,M,0,4.8,73,True,True,curta,laranja,caçador,ração seca,0,True,93
G04935,T3525502925,2025-08-02,M,0,4.3,73,True,False,curta,branco,caçador,mista,2,True,90
G04936,T2161270514,2025-01-21,M,2,4.7,75,True,True,média,tigrado,caçador,ração úmida,2,True,86
G04937,T5255055754,2025-02-03,F,8,4.7,53,True,True,longa,laranja,carinhoso,mista,1,True,72
G04938,T8372798913,2025-07-13,M,11,4.9,49,True,True,curta,laranja,caçador,ração seca,3,True,63
G04939,T7283707530,2025-12-29,M,15,4.7,36,True,True,curta,preto,arisco,ração seca,3,True,53
G04940,T1065830106,2025-01-15,F,2,3.6,67,True,True,longa,siamês,carinhoso,ração seca,1,True,87
G04941,T2186399960,2025-06-18,M,3,3.8,75,True,False,curta,cinza,arisco,ração seca,3,True,83
G04942,T2489389818,2025-10-20,F,0,3.2,42,True,False,média,tigrado,arisco,ração seca,1,True,87
G04943,T4945476327,2025-04-17,F,17,4.1,23,False,True,curta,laranja,brincalhão,ração úmida,2,True,46
G04944,T3110816353,2025-06-29,M,11,4.4,37,True,True,média,siamês,brincalhão,ração seca,2,True,63
G04945,T9006907795,2025-11-03,F,6,4.8,60,True,True,curta,siamês,brincalhão,mista,4,True,73
G04946,T6629303412,2025-09-23,M,7,4.5,48,True,True,longa,tricolor,brincalhão,ração seca,4,True,69
G04947,T6954951368,2025-04-18,F,7,3.2,62,False,True,longa,siamês,caçador,ração seca,2,False,72
G04948,T8526738614,2025-10-02,M,3,4.5,75,True,True,média,preto,calmo,mista,0,True,87
G04949,T1406558052,2025-09-04,F,2,3.4,53,False,False,curta,cinza,caçador,ração seca,0,True,84
G04950,T6939961469,2025-07-04,F,3,5.2,69,True,True,curta,preto,caçador,ração seca,3,False,82
G04951,T2070579796,2025-06-11,F,3,4.3,51,True,True,média,siamês,arisco,mista,2,True,81
G04952,T3528067473,2025-12-04,M,7,4.1,61,True,True,média,tricolor,carinhoso,ração seca,1,True,76
G04953,T1209048241,2025-11-16,F,4,4.7,58,True,True,curta,tigrado,arisco,mista,3,True,78
G04954,T8456922323,2025-12-28,M,10,5.4,37,True,True,curta,siamês,arisco,ração seca,3,True,63
G04955,T7404022374,2025-09-04,F,7,4.3,35,True,True,curta,preto,brincalhão,ração seca,1,True,72
G04956,T4752004317,2025-05-12,M,7,6.2,54,True,True,curta,tricolor,brincalhão,ração seca,1,True,75
G04957,T3549222399,2025-02-10,M,15,4.8,19,True,True,curta,laranja,calmo,ração seca,7,False,44
G04958,T2179978237,2025-02-15,F,4,5.0,46,True,True,curta,branco,brincalhão,ração seca,4,True,75
G04959,T5445917373,2025-12-14,M,8,4.9,55,True,True,longa,tricolor,carinhoso,ração seca,3,True,70
G04960,T7392206812,2025-05-13,F,0,4.0,87,True,True,curta,laranja,arisco,ração úmida,2,True,92
G04961,T1604500019,2025-02-10,F,10,4.2,52,True,True,curta,tigrado,arisco,ração úmida,3,True,65
G04962,T4550333661,2025-03-23,M,6,4.5,41,True,True,curta,branco,arisco,mista,1,True,75
G04963,T9288734252,2025-01-08,F,2,3.8,68,True,True,curta,preto,caçador,mista,5,True,81
G04964,T7550589690,2025-07-13,M,0,3.3,83,True,True,curta,branco,caçador,mista,2,True,91
G04965,T1757038011,2025-08-04,F,10,4.9,45,True,True,curta,branco,carinhoso,ração seca,3,True,64
G04966,T6059536603,2025-05-19,M,9,5.3,54,True,True,média,tricolor,caçador,ração seca,3,True,68
G04967,T1163444895,2025-09-29,M,9,4.2,45,True,True,média,preto,brincalhão,ração úmida,2,True,68
G04968,T9637970700,2025-06-25,F,5,4.8,56,True,True,curta,siamês,arisco,ração seca,1,True,79
G04969,T9928378049,2025-12-17,F,8,5.6,45,True,True,longa,laranja,arisco,mista,3,True,68
G04970,T5556969384,2025-10-06,F,7,4.0,63,True,True,curta,cinza,carinhoso,mista,1,True,76
G04971,T9114776682,2025-01-28,F,3,3.7,75,True,False,curta,preto,calmo,ração úmida,1,True,86
G04972,T7089871442,2025-04-11,M,7,5.9,49,True,True,curta,branco,arisco,ração seca,0,True,75
G04973,T4542674111,2025-10-03,M,6,5.3,67,True,True,curta,laranja,brincalhão,ração seca,2,True,77
G04974,T3671888271,2025-07-16,M,12,5.3,24,True,True,curta,preto,brincalhão,ração seca,2,True,59
G04975,T6386294724,2025-10-02,F,5,4.9,59,False,False,curta,preto,carinhoso,ração seca,2,True,76
G04976,T6872672806,2025-05-03,M,5,5.1,45,True,True,curta,cinza,brincalhão,mista,1,False,77
G04977,T3601752234,2025-01-14,F,17,5.8,14,False,True,curta,siamês,carinhoso,mista,1,False,47
G04978,T9314049844,2025-10-14,M,13,5.4,22,True,True,curta,tigrado,carinhoso,ração seca,3,True,55
G04979,T8142718454,2025-10-14,M,3,5.1,59,True,True,curta,tricolor,caçador,ração seca,1,True,83
G04980,T2356056764,2025-08-22,F,14,5.6,43,False,True,longa,cinza,calmo,mista,1,True,57
G04981,T7237858842,2025-05-28,M,2,3.0,68,True,True,média,tricolor,carinhoso,mista,3,True,84
G04982,T2294847396,2025-01-04,M,13,6.2,32,True,False,curta,siamês,carinhoso,ração seca,1,True,59
G04983,T8652468689,2025-09-23,F,2,3.8,67,True,True,curta,branco,caçador,ração seca,3,True,84
G04984,T5206434413,2025-08-29,F,5,4.7,36,True,True,curta,preto,carinhoso,ração seca,2,True,74
G04985,T4334137354,2025-09-01,M,17,6.6,34,False,False,média,preto,calmo,ração seca,5,True,44
G04986,T8875968519,2025-03-04,M,1,4.5,45,False,True,curta,laranja,calmo,ração seca,0,True,85
G04987,T4536346524,2025-09-24,M,12,5.1,33,True,True,média,siamês,carinhoso,mista,0,True,63
G04988,T7963486144,2025-09-22,F,6,4.4,57,False,True,curta,tigrado,caçador,ração seca,1,True,75
G04989,T8448680547,2025-11-09,M,1,3.7,78,True,True,longa,preto,brincalhão,ração seca,1,False,90
G04990,T3753609617,2025-07-27,F,15,6.4,36,True,True,curta,cinza,calmo,ração seca,4,True,51
G04991,T1744569999,2025-09-25,M,7,5.1,55,True,True,curta,tricolor,carinhoso,ração úmida,1,True,75
G04992,T3503020211,2025-05-27,F,13,6.0,56,False,False,média,tigrado,calmo,ração úmida,5,True,55
G04993,T3129961266,2025-09-12,F,13,4.6,63,False,False,curta,branco,arisco,mista,3,True,59
G04994,T3093129464,2025-09-11,F,0,4.0,75,False,True,curta,laranja,calmo,ração seca,1,False,90
G04995,T5900935618,2025-10-12,F,3,4.9,65,True,True,curta,laranja,brincalhão,ração seca,2,True,83
G04996,T4689841494,2025-11-09,M,4,4.1,62,True,True,longa,tricolor,calmo,ração úmida,1,True,82
G04997,T2451286565,2025-01-02,M,7,5.0,48,False,True,curta,laranja,arisco,ração úmida,1,True,72
G04998,T7459842124,2025-10-12,F,1,4.7,77,True,True,curta,branco,arisco,mista,0,False,92
G04999,T1927024157,2025-10-17,M,5,4.8,76,False,True,curta,tricolor,brincalhão,ração seca,1,False,80
G05000,T6867379230,2025-07-19,M,12,5.1,12,True,False,média,siamês,carinhoso,ração seca,5,False,52
G05001,T4995485977,2025-07-09,M,2,5.5,67,True,True,curta,preto,brincalhão,ração seca,2,True,85
G05002,T5044253519,2025-09-21,M,9,6.2,68,False,True,curta,branco,arisco,mista,0,False,72
G05003,T3664295766,2025-06-16,M,6,6.1,63,True,True,curta,tigrado,carinhoso,ração úmida,3,True,75
G05004,T8789108932,2025-06-01,F,1,3.6,77,False,True,média,branco,brincalhão,ração úmida,2,True,87
G05005,T7392206812,2025-10-21,F,2,3.7,50,True,True,curta,tigrado,carinhoso,ração seca,1,True,84
G05006,T6738298304,2025-10-15,M,2,4.4,78,True,False,longa,branco,caçador,ração úmida,1,True,88
G05007,T8871058367,2025-03-17,F,8,5.1,65,True,True,curta,siamês,arisco,ração úmida,1,True,74
G05008,T1903560810,2025-10-30,M,1,3.8,75,True,True,curta,preto,brincalhão,ração seca,1,True,90
G05009,T8192921700,2025-04-30,F,12,4.0,34,False,True,curta,siamês,brincalhão,ração seca,0,True,61
G05010,T5489352626,2025-02-20,F,11,4.3,50,True,True,longa,cinza,arisco,ração seca,4,True,62
G05011,T7297983501,2025-11-17,M,1,4.0,60,False,True,média,preto,arisco,ração seca,5,False,80
G05012,T8208674682,2025-03-28,F,13,5.5,25,False,True,curta,tricolor,caçador,ração seca,3,True,53
G05013,T7852893068,2025-03-16,M,16,6.0,40,False,True,curta,tigrado,carinhoso,ração seca,3,True,50
G05014,T5794500484,2025-04-09,M,0,4.3,88,False,True,curta,tigrado,caçador,ração seca,1,True,92
G05015,T6084555503,2025-06-29,M,15,5.3,24,False,True,média,preto,calmo,mista,2,True,51
G05016,T3280450184,2025-03-02,F,3,2.4,53,False,True,média,siamês,brincalhão,ração seca,1,True,80
G05017,T3045148496,2025-02-28,F,9,4.3,39,False,True,curta,siamês,calmo,mista,1,False,66
G05018,T7971614931,2025-05-24,F,2,5.0,72,True,True,média,laranja,arisco,mista,0,True,89
G05019,T9123878295,2025-03-21,F,12,4.5,27,False,True,longa,tricolor,carinhoso,mista,3,True,56
G05020,T2186399960,2025-03-12,M,12,4.7,57,True,True,curta,laranja,arisco,ração seca,4,True,61
G05021,T7721106502,2025-11-29,F,16,5.8,25,True,True,curta,branco,caçador,mista,2,True,51
G05022,T1892412735,2025-08-06,M,18,4.7,29,False,False,média,branco,carinhoso,mista,2,True,45
G05023,T3502198959,2025-01-06,M,1,5.8,63,True,True,curta,siamês,carinhoso,ração seca,2,True,86
G05024,T1957775786,2025-02-07,F,9,6.7,57,True,True,curta,branco,calmo,ração seca,0,True,73
G05025,T5682476032,2025-10-25,F,3,4.1,75,True,True,curta,preto,arisco,ração seca,1,True,86
G05026,T5101986608,2025-04-09,F,1,4.9,52,True,False,média,siamês,caçador,mista,3,True,83
G05027,T6294321999,2025-02-25,F,2,3.0,61,True,True,curta,siamês,caçador,ração seca,1,True,86
G05028,T5300895466,2025-08-31,M,15,4.2,31,True,True,curta,siamês,carinhoso,ração seca,2,False,54
G05029,T6690545317,2025-11-02,F,9,4.1,43,True,True,média,branco,arisco,ração seca,3,False,66
G05030,T3105455372,2025-05-26,M,0,5.2,85,True,False,média,tigrado,carinhoso,ração úmida,1,True,93
G05031,T7348657289,2025-09-29,F,17,4.8,20,False,True,curta,siamês,caçador,ração úmida,5,True,42
G05032,T1450960207,2025-06-03,M,11,5.2,53,True,True,longa,cinza,calmo,ração úmida,1,True,66
G05033,T7007409308,2025-02-09,F,4,3.4,70,False,True,curta,laranja,arisco,ração seca,3,True,78
G05034,T7654883216,2025-10-19,F,6,4.3,57,True,True,curta,siamês,calmo,ração úmida,5,True,71
G05035,T8875044480,2025-12-02,M,10,4.8,56,False,True,média,tigrado,calmo,ração seca,4,True,62
G05036,T1325464394,2025-12-26,M,9,4.6,31,False,True,longa,tigrado,arisco,ração seca,3,True,62
G05037,T5540736133,2025-02-06,M,6,4.3,57,True,True,curta,tricolor,carinhoso,mista,3,True,74
G05038,T3081524857,2025-07-26,M,6,5.2,49,True,False,média,branco,calmo,ração seca,2,True,74
G05039,T4767474707,2025-08-16,F,0,3.5,74,False,True,longa,cinza,calmo,ração seca,2,True,88
G05040,T8192921700,2025-01-29,M,6,5.0,53,True,True,curta,laranja,carinhoso,ração úmida,2,True,75
G05041,T3458684723,2025-12-14,M,4,3.6,65,True,True,média,siamês,brincalhão,ração seca,2,True,81
G05042,T5537607439,2025-02-07,M,3,5.2,67,False,True,longa,laranja,brincalhão,mista,0,True,84
G05043,T9514220082,2025-04-09,M,3,5.0,68,True,False,curta,laranja,brincalhão,mista,1,True,85
G05044,T5958178916,2025-12-20,M,9,5.1,52,True,False,curta,siamês,carinhoso,mista,3,True,67
G05045,T7630351196,2025-07-22,F,5,4.5,68,True,True,curta,siamês,brincalhão,ração seca,2,True,79
G05046,T2605975856,2025-09-05,F,5,5.0,46,False,True,curta,preto,brincalhão,ração seca,2,True,74
G05047,T3081524857,2025-06-30,F,2,3.1,76,True,True,curta,preto,calmo,mista,0,True,89
G05048,T9926269448,2025-10-02,M,16,5.5,12,False,True,curta,preto,caçador,ração seca,2,False,47
G05049,T2597559241,2025-01-30,M,3,3.9,33,True,True,curta,laranja,caçador,mista,0,True,81
G05050,T6604378704,2025-09-04,M,5,5.0,85,True,True,curta,preto,arisco,mista,1,True,83
G05051,T3436828761,2025-01-25,F,2,4.0,58,True,True,curta,tigrado,caçador,ração seca,2,True,84
G05052,T3594054209,2025-03-07,M,9,5.2,44,False,True,média,tricolor,calmo,ração seca,1,True,67
G05053,T9801252811,2025-07-04,M,5,5.5,39,True,True,curta,tigrado,arisco,ração seca,1,True,76
G05054,T4682259798,2025-06-13,F,5,4.9,56,False,True,curta,branco,arisco,mista,3,True,74
G05055,T6311758444,2025-02-25,M,13,6.2,41,True,False,curta,tricolor,carinhoso,ração seca,2,True,59
G05056,T1788849273,2025-10-19,F,11,4.5,47,False,True,longa,branco,carinhoso,ração seca,3,False,61
G05057,T6397258210,2025-04-21,F,7,5.0,41,True,True,curta,laranja,caçador,ração seca,3,True,70
G05058,T8662011844,2025-11-13,F,6,4.8,53,True,True,média,cinza,calmo,ração seca,1,True,76
G05059,T2535336716,2025-01-06,M,16,5.2,35,True,True,curta,tigrado,arisco,mista,2,True,52
G05060,T8456922323,2025-03-28,F,15,4.9,36,True,True,média,branco,calmo,ração seca,6,True,48
G05061,T1163444895,2025-04-19,M,9,5.1,51,False,True,curta,tricolor,caçador,ração seca,2,False,67
G05062,T5044253519,2025-08-06,M,11,6.3,53,True,True,curta,siamês,arisco,mista,3,False,63
G05063,T3594054209,2025-05-27,M,14,6.0,34,False,True,curta,branco,caçador,ração seca,2,True,54
G05064,T3938921584,2025-02-27,M,16,5.2,47,False,True,curta,siamês,arisco,ração seca,3,True,51
G05065,T1855442778,2025-07-28,M,1,4.4,69,True,False,curta,laranja,caçador,mista,1,True,89
G05066,T8408121489,2025-12-16,F,18,5.5,33,True,True,curta,cinza,arisco,ração seca,4,True,45
G05067,T6407563671,2025-02-18,F,9,5.6,59,False,True,longa,cinza,carinhoso,ração seca,2,True,68
G05068,T3130703839,2025-04-03,M,8,5.4,33,False,False,curta,laranja,arisco,ração seca,3,True,64
G05069,T7389142275,2025-06-24,M,5,5.4,66,False,False,curta,tricolor,brincalhão,ração úmida,0,True,80
G05070,T8680102040,2025-09-23,M,4,5.8,56,True,True,curta,cinza,caçador,ração seca,0,True,82
G05071,T7675447694,2025-02-19,F,11,4.6,32,True,True,curta,tigrado,brincalhão,mista,3,False,60
G05072,T7971614931,2025-03-26,M,9,5.3,45,False,True,curta,siamês,calmo,ração seca,1,True,67
G05073,T5776926315,2025-03-27,M,2,5.1,71,True,True,longa,tigrado,caçador,ração úmida,1,True,87
G05074,T6097785857,2025-08-13,M,8,4.9,34,True,True,curta,cinza,caçador,ração úmida,2,True,68
G05075,T4572460609,2025-01-31,F,2,5.3,70,True,True,curta,preto,brincalhão,ração úmida,2,True,86
G05076,T7917827427,2025-08-29,M,6,4.7,56,True,True,longa,siamês,calmo,mista,2,True,75
G05077,T4926849937,2025-06-05,M,8,5.2,65,True,True,longa,preto,caçador,mista,6,False,67
G05078,T2124313113,2025-04-30,M,8,6.5,45,True,True,curta,branco,arisco,ração úmida,4,True,67
G05079,T8680325134,2025-11-11,F,2,2.8,84,True,True,curta,laranja,arisco,ração seca,2,True,88
G05080,T9813021703,2025-10-26,M,1,4.8,77,True,True,curta,cinza,arisco,ração seca,0,True,92
G05081,T5991263083,2025-10-21,F,3,3.7,66,True,False,curta,preto,calmo,mista,3,True,81
G05082,T3861919872,2025-11-20,F,8,4.6,68,True,False,curta,preto,carinhoso,ração úmida,3,True,72
G05083,T4411474255,2025-03-27,F,15,4.0,56,True,False,curta,preto,calmo,mista,1,True,59
G05084,T8912800218,2025-11-09,F,11,4.5,42,False,True,curta,laranja,brincalhão,ração seca,0,False,64
G05085,T9340884899,2025-03-06,F,10,4.7,38,False,True,curta,laranja,brincalhão,mista,4,True,60
G05086,T7147440579,2025-05-01,M,4,5.0,69,True,True,curta,preto,caçador,ração seca,1,False,83
G05087,T9163776942,2025-07-22,F,1,4.7,55,False,True,curta,siamês,calmo,ração seca,1,True,85
G05088,T3168735175,2025-09-29,F,13,3.2,23,False,True,curta,branco,calmo,ração seca,2,True,54
G05089,T5445917373,2025-07-30,F,6,4.3,74,False,True,longa,branco,brincalhão,ração seca,2,True,76
G05090,T2398974076,2025-07-24,F,1,3.9,79,True,True,curta,cinza,carinhoso,ração seca,2,True,89
G05091,T4950203142,2025-05-18,F,7,4.4,45,True,True,curta,cinza,carinhoso,ração úmida,1,False,73
G05092,T8923422701,2025-08-05,F,9,4.7,87,True,False,média,siamês,arisco,ração seca,2,True,74
G05093,T1604500019,2025-06-23,M,4,4.3,47,False,False,curta,branco,carinhoso,ração úmida,4,True,73
G05094,T1149218217,2025-06-24,F,0,2.9,82,True,True,curta,branco,calmo,ração úmida,1,True,93
G05095,T3594054209,2025-08-02,F,8,4.7,43,True,True,média,laranja,calmo,mista,2,True,69
